Código (SKU),Data da Posição de Estoque,Quantidade em Estoque,Valor ao Custo (R$),Valor a Preço de Venda (R$),Localização / CD
SKU_1604_CLE,2025-12-01,70,11318.28,42343.0,principal
SKU_1604_SNO,2025-12-01,31,5012.38,18751.9,principal
SKU_1605_VAN,2025-12-01,0,0.0,0.0,principal
SKU_1605_COR,2025-12-01,30,1959.31,6597.0,principal
SKU_1606_COB,2025-12-01,33,12759.73,35801.7,principal
SKU_1606_SEA,2025-12-01,23,8893.14,24952.7,principal
SKU_1607_GAR,2025-12-01,38,3772.14,11396.2,principal
SKU_1607_MAR,2025-12-01,20,1985.34,5998.0,principal
SKU_1608_WHI,2025-12-01,0,0.0,0.0,principal
SKU_1608_MID,2025-12-01,50,5018.65,15245.0,principal
SKU_1609_LIM,2025-12-01,0,0.0,0.0,principal
SKU_1609_SAP,2025-12-01,20,1716.56,5398.0,principal
SKU_1610_PRI,2025-12-01,48,2921.72,8875.2,principal
SKU_1610_MEX,2025-12-01,47,2860.85,8690.3,principal
SKU_1611_MID,2025-12-01,35,2533.69,7696.5,principal
SKU_1611_BRI,2025-12-01,18,1303.04,3958.2,principal
SKU_1612_PAL,2025-12-01,65,6613.74,21443.5,principal
SKU_1612_SNO,2025-12-01,32,3256.0,10556.8,principal
SKU_1613_BIR,2025-12-01,58,3122.7,11014.2,principal
SKU_1613_AQU,2025-12-01,65,3499.58,12343.5,principal
SKU_1614_VAN,2025-12-01,45,5711.85,20020.5,principal
SKU_1614_IVO,2025-12-01,49,6219.57,21800.1,principal
SKU_1615_MOS,2025-12-01,29,4273.83,13482.1,principal
SKU_1615_SHO,2025-12-01,19,2800.09,8833.1,principal
SKU_1616_SER,2025-12-01,0,0.0,0.0,principal
SKU_1616_COR,2025-12-01,70,27291.04,71743.0,principal
SKU_1617_DEN,2025-12-01,0,0.0,0.0,principal
SKU_1617_MIN,2025-12-01,48,3009.04,7915.2,principal
SKU_1618_SAL,2025-12-01,41,2441.42,7375.9,principal
SKU_1618_SAP,2025-12-01,57,3394.17,10254.3,principal
SKU_1619_IVO,2025-12-01,69,4540.69,13793.1,principal
SKU_1619_PAS,2025-12-01,25,1645.18,4997.5,principal
SKU_1620_SAG,2025-12-01,34,2981.18,9006.6,principal
SKU_1620_BLU,2025-12-01,0,0.0,0.0,principal
SKU_1621_PAS,2025-12-01,78,6064.65,18322.2,principal
SKU_1621_FUC,2025-12-01,0,0.0,0.0,principal
SKU_1622_VAN,2025-12-01,29,2378.72,7827.1,principal
SKU_1622_CLO,2025-12-01,27,2214.67,7287.3,principal
SKU_1623_EGR,2025-12-01,0,0.0,0.0,principal
SKU_1623_SER,2025-12-01,29,7590.05,26532.1,principal
SKU_1624_PRI,2025-12-01,59,3644.64,12384.1,principal
SKU_1624_ARM,2025-12-01,66,4077.06,13853.4,principal
SKU_1625_GAR,2025-12-01,26,1688.79,5327.4,principal
SKU_1625_DUS,2025-12-01,55,3572.43,11269.5,principal
SKU_1626_BAB,2025-12-01,57,11706.54,30774.3,principal
SKU_1626_DEN,2025-12-01,34,6982.85,18356.6,principal
SKU_1627_BAB,2025-12-01,59,6442.62,19464.1,principal
SKU_1627_MOS,2025-12-01,45,4913.86,14845.5,principal
SKU_1628_PEA,2025-12-01,0,0.0,0.0,principal
SKU_1628_POW,2025-12-01,64,11585.73,35193.6,principal
SKU_1629_CLO,2025-12-01,37,2999.15,9431.3,principal
SKU_1629_ARM,2025-12-01,37,2999.15,9431.3,principal
SKU_1630_LIM,2025-12-01,0,0.0,0.0,principal
SKU_1630_SNO,2025-12-01,23,2549.59,7702.7,principal
SKU_1631_BAL,2025-12-01,37,2116.7,6656.3,principal
SKU_1631_SNO,2025-12-01,18,1029.75,3238.2,principal
SKU_1632_SAP,2025-12-01,71,4345.33,13127.9,principal
SKU_1632_SPA,2025-12-01,32,1958.46,5916.8,principal
SKU_1633_SER,2025-12-01,24,1792.76,5637.6,principal
SKU_1633_DEN,2025-12-01,53,3959.0,12449.7,principal
SKU_1634_NAV,2025-12-01,0,0.0,0.0,principal
SKU_1634_SAP,2025-12-01,0,0.0,0.0,principal
SKU_1635_TEA,2025-12-01,33,6347.82,19961.7,principal
SKU_1635_SAG,2025-12-01,58,11156.78,35084.2,principal
SKU_1636_LIG,2025-12-01,37,5358.16,16276.3,principal
SKU_1636_SHO,2025-12-01,45,6516.68,19795.5,principal
SKU_1637_BLU,2025-12-01,27,7898.26,24837.3,principal
SKU_1637_WHI,2025-12-01,16,4680.45,14718.4,principal
SKU_1638_PEA,2025-12-01,38,13774.55,43316.2,principal
SKU_1638_SAP,2025-12-01,19,6887.28,21658.1,principal
SKU_1639_FRE,2025-12-01,20,1207.76,3798.0,principal
SKU_1639_WHI,2025-12-01,46,2777.86,8735.4,principal
SKU_1640_IVO,2025-12-01,0,0.0,0.0,principal
SKU_1640_TEA,2025-12-01,31,2244.12,6816.9,principal
SKU_1641_MEX,2025-12-01,57,5889.14,18519.3,principal
SKU_1641_SER,2025-12-01,0,0.0,0.0,principal
SKU_1642_OFF,2025-12-01,55,4094.3,12369.5,principal
SKU_1642_SAL,2025-12-01,55,4094.3,12369.5,principal
SKU_1643_PAS,2025-12-01,51,3511.61,11469.9,principal
SKU_1643_EGR,2025-12-01,0,0.0,0.0,principal
SKU_1644_BAB,2025-12-01,65,5978.05,20793.5,principal
SKU_1644_PEA,2025-12-01,54,4966.38,17274.6,principal
SKU_1645_MYS,2025-12-01,45,5134.12,17995.5,principal
SKU_1645_MIN,2025-12-01,50,5704.57,19995.0,principal
SKU_1646_BLU,2025-12-01,26,1688.79,5327.4,principal
SKU_1646_CLE,2025-12-01,27,1753.74,5532.3,principal
SKU_1647_BLA,2025-12-01,48,5330.18,16315.2,principal
SKU_1647_ARM,2025-12-01,40,4441.81,13596.0,principal
SKU_1648_RAS,2025-12-01,26,6485.55,18197.4,principal
SKU_1648_FLA,2025-12-01,0,0.0,0.0,principal
SKU_1649_FLA,2025-12-01,65,5026.39,15268.5,principal
SKU_1649_GAR,2025-12-01,65,5026.39,15268.5,principal
SKU_1650_OLI,2025-12-01,44,14060.56,44215.6,principal
SKU_1650_EGR,2025-12-01,26,8308.51,26127.4,principal
SKU_1651_PAS,2025-12-01,0,0.0,0.0,principal
SKU_1651_SAL,2025-12-01,0,0.0,0.0,principal
SKU_1652_TEA,2025-12-01,61,4124.64,13413.9,principal
SKU_1652_MOS,2025-12-01,22,1487.58,4837.8,principal
SKU_1653_ROS,2025-12-01,69,7932.03,24833.1,principal
SKU_1653_BAB,2025-12-01,41,4713.24,14755.9,principal
SKU_1654_CRE,2025-12-01,28,2538.87,8677.2,principal
SKU_1654_NAV,2025-12-01,42,3808.31,13015.8,principal
SKU_1655_SNO,2025-12-01,55,11468.71,35469.5,principal
SKU_1655_TEA,2025-12-01,17,3544.87,10963.3,principal
SKU_1656_FUC,2025-12-01,0,0.0,0.0,principal
SKU_1656_SNO,2025-12-01,57,4840.94,13389.3,principal
SKU_1657_SPA,2025-12-01,49,3734.68,10530.1,principal
SKU_1657_EME,2025-12-01,22,1676.8,4727.8,principal
SKU_1658_BAB,2025-12-01,24,8044.79,21117.6,principal
SKU_1658_MYS,2025-12-01,27,9050.39,23757.3,principal
SKU_1659_MOS,2025-12-01,69,23407.69,70718.1,principal
SKU_1659_SNO,2025-12-01,64,21711.48,65593.6,principal
SKU_1660_NAV,2025-12-01,53,5494.25,16689.7,principal
SKU_1660_MAG,2025-12-01,57,5908.91,17949.3,principal
SKU_1661_WHI,2025-12-01,28,9174.39,27717.2,principal
SKU_1661_CER,2025-12-01,40,13106.28,39596.0,principal
SKU_1662_PIS,2025-12-01,49,3039.84,9795.1,principal
SKU_1662_LIG,2025-12-01,49,3039.84,9795.1,principal
SKU_1663_SNO,2025-12-01,34,8678.62,27026.6,principal
SKU_1663_FLA,2025-12-01,48,12252.17,38155.2,principal
SKU_1664_PIN,2025-12-01,74,7368.24,24412.6,principal
SKU_1664_MIN,2025-12-01,18,1792.27,5938.2,principal
SKU_1665_SAG,2025-12-01,0,0.0,0.0,principal
SKU_1665_RAS,2025-12-01,70,5179.83,17493.0,principal
SKU_1666_FUC,2025-12-01,63,17673.45,50393.7,principal
SKU_1666_PAS,2025-12-01,50,14026.55,39995.0,principal
SKU_1667_LIG,2025-12-01,26,1986.04,5457.4,principal
SKU_1667_MID,2025-12-01,64,4888.7,13433.6,principal
SKU_1668_DEN,2025-12-01,61,6385.52,16463.9,principal
SKU_1668_VAN,2025-12-01,0,0.0,0.0,principal
SKU_1669_COR,2025-12-01,23,1773.81,4597.7,principal
SKU_1669_TEA,2025-12-01,56,4318.83,11194.4,principal
SKU_1670_SAP,2025-12-01,74,3549.18,10722.6,principal
SKU_1670_PEA,2025-12-01,0,0.0,0.0,principal
SKU_1671_SEA,2025-12-01,33,3485.04,11546.7,principal
SKU_1671_MIN,2025-12-01,65,6864.47,22743.5,principal
SKU_1672_TEA,2025-12-01,30,2796.09,8847.0,principal
SKU_1672_FOR,2025-12-01,24,2236.87,7077.6,principal
SKU_1673_PEA,2025-12-01,60,8361.53,24594.0,principal
SKU_1673_FUC,2025-12-01,60,8361.53,24594.0,principal
SKU_1674_PAS,2025-12-01,46,3848.56,10575.4,principal
SKU_1674_WHI,2025-12-01,36,3011.91,8276.4,principal
SKU_1675_CRE,2025-12-01,26,6582.73,19887.4,principal
SKU_1675_DEN,2025-12-01,26,6582.73,19887.4,principal
SKU_1676_PIN,2025-12-01,24,1342.35,4077.6,principal
SKU_1676_NAV,2025-12-01,39,2181.31,6626.1,principal
SKU_1677_POW,2025-12-01,35,7734.89,19946.5,principal
SKU_1677_VAN,2025-12-01,56,12375.82,31914.4,principal
SKU_1678_LIG,2025-12-01,50,13185.97,35745.0,principal
SKU_1678_MAG,2025-12-01,56,14768.29,40034.4,principal
SKU_1679_SHO,2025-12-01,56,19290.29,51514.4,principal
SKU_1679_GAR,2025-12-01,0,0.0,0.0,principal
SKU_1680_NAV,2025-12-01,179,19842.49,59947.1,principal
SKU_1680_SEA,2025-12-01,240,26604.46,80376.0,principal
SKU_1681_OFF,2025-12-01,215,16625.75,50503.5,principal
SKU_1681_PIS,2025-12-01,182,14073.89,42751.8,principal
SKU_1682_OLI,2025-12-01,229,21042.72,53792.1,principal
SKU_1682_BIR,2025-12-01,172,15805.01,40402.8,principal
SKU_1683_PAL,2025-12-01,197,24613.14,62035.3,principal
SKU_1683_SHO,2025-12-01,229,28611.21,72112.1,principal
SKU_1684_HON,2025-12-01,198,12117.98,36610.2,principal
SKU_1684_SHO,2025-12-01,169,10343.12,31248.1,principal
SKU_1685_COB,2025-12-01,184,40495.07,122341.6,principal
SKU_1685_BIR,2025-12-01,0,0.0,0.0,principal
SKU_1686_MOS,2025-12-01,191,12868.42,41045.9,principal
SKU_1686_SKY,2025-12-01,158,10645.08,33954.2,principal
SKU_1687_FOR,2025-12-01,7,1976.91,6299.3,principal
SKU_1687_WHI,2025-12-01,268,75687.39,241173.2,principal
SKU_1688_WHI,2025-12-01,237,29985.14,101886.3,principal
SKU_1688_LIG,2025-12-01,284,35931.56,122091.6,principal
SKU_1689_MAG,2025-12-01,184,58056.1,177541.6,principal
SKU_1689_IVO,2025-12-01,212,66890.73,204558.8,principal
SKU_1690_MAG,2025-12-01,150,28863.05,80985.0,principal
SKU_1690_MYS,2025-12-01,167,32134.2,90163.3,principal
SKU_1691_HUN,2025-12-01,136,13874.59,42146.4,principal
SKU_1691_ROS,2025-12-01,195,19893.72,60430.5,principal
SKU_1692_OLI,2025-12-01,242,17614.43,53215.8,principal
SKU_1692_BLU,2025-12-01,211,15358.04,46398.9,principal
SKU_1693_MEX,2025-12-01,282,19125.78,57781.8,principal
SKU_1693_FLA,2025-12-01,165,11190.61,33808.5,principal
SKU_1694_PIS,2025-12-01,175,16213.21,48982.5,principal
SKU_1694_SER,2025-12-01,226,20938.2,63257.4,principal
SKU_1695_CRE,2025-12-01,202,13483.14,42399.8,principal
SKU_1695_LIM,2025-12-01,144,9611.74,30225.6,principal
SKU_1696_SER,2025-12-01,206,17124.84,57659.4,principal
SKU_1696_SHO,2025-12-01,249,20699.44,69695.1,principal
SKU_1697_PIS,2025-12-01,192,12790.37,42220.8,principal
SKU_1697_MIN,2025-12-01,247,16454.28,54315.3,principal
SKU_1698_PRI,2025-12-01,0,0.0,0.0,principal
SKU_1698_SNO,2025-12-01,41,5066.64,17215.9,principal
SKU_1699_CLO,2025-12-01,228,24596.02,75217.2,principal
SKU_1699_COB,2025-12-01,235,25351.17,77526.5,principal
SKU_1700_HUN,2025-12-01,219,60146.33,153278.1,principal
SKU_1700_PIS,2025-12-01,193,53005.67,135080.7,principal
SKU_1701_SPA,2025-12-01,201,25972.49,68319.9,principal
SKU_1701_BLU,2025-12-01,193,24938.76,65600.7,principal
SKU_1702_LIG,2025-12-01,260,53348.59,161174.0,principal
SKU_1702_COR,2025-12-01,275,56426.4,170472.5,principal
SKU_1703_PAS,2025-12-01,173,14848.28,46692.7,principal
SKU_1703_BLU,2025-12-01,263,22572.82,70983.7,principal
SKU_1704_BAB,2025-12-01,176,18743.68,58942.4,principal
SKU_1704_PEA,2025-12-01,214,22790.61,71668.6,principal
SKU_1705_SER,2025-12-01,207,28085.12,84849.3,principal
SKU_1705_JAD,2025-12-01,230,31205.69,94277.0,principal
SKU_1706_BLA,2025-12-01,229,13735.19,42342.1,principal
SKU_1706_JAD,2025-12-01,208,12475.63,38459.2,principal
SKU_1707_ARM,2025-12-01,232,17550.47,64936.8,principal
SKU_1707_SAP,2025-12-01,44,3328.54,12315.6,principal
SKU_1708_FLA,2025-12-01,196,10489.63,33300.4,principal
SKU_1708_FRE,2025-12-01,190,10168.52,32281.0,principal
SKU_1709_CRE,2025-12-01,230,14207.92,48277.0,principal
SKU_1709_MAR,2025-12-01,248,15319.85,52055.2,principal
SKU_1710_OLI,2025-12-01,212,50994.54,171698.8,principal
SKU_1710_MEX,2025-12-01,194,46664.82,157120.6,principal
SKU_1711_VAN,2025-12-01,200,75691.99,198980.0,principal
SKU_1711_ARM,2025-12-01,204,77205.83,202959.6,principal
SKU_1712_NAV,2025-12-01,255,15184.46,45874.5,principal
SKU_1712_MOS,2025-12-01,240,14291.26,43176.0,principal
SKU_1713_SAL,2025-12-01,234,39106.52,118146.6,principal
SKU_1713_SNO,2025-12-01,255,42616.08,128749.5,principal
SKU_1714_DEE,2025-12-01,185,17937.27,56406.5,principal
SKU_1714_MID,2025-12-01,224,21718.64,68297.6,principal
SKU_1715_HON,2025-12-01,199,13915.71,43760.1,principal
SKU_1715_JAD,2025-12-01,0,0.0,0.0,principal
SKU_1716_AQU,2025-12-01,0,0.0,0.0,principal
SKU_1716_SAL,2025-12-01,161,8739.9,26548.9,principal
SKU_1717_MIN,2025-12-01,194,14864.5,50420.6,principal
SKU_1717_CRE,2025-12-01,145,11110.06,37685.5,principal
SKU_1718_DUS,2025-12-01,190,20942.33,70281.0,principal
SKU_1718_SEA,2025-12-01,0,0.0,0.0,principal
SKU_1719_OFF,2025-12-01,254,23181.94,81254.6,principal
SKU_1719_WHI,2025-12-01,208,18983.63,66539.2,principal
SKU_1720_PAL,2025-12-01,242,16164.46,54425.8,principal
SKU_1720_PAS,2025-12-01,220,14694.97,49478.0,principal
SKU_1721_COR,2025-12-01,177,28272.2,74322.3,principal
SKU_1721_FRE,2025-12-01,263,42008.98,110433.7,principal
SKU_1722_AQU,2025-12-01,269,28928.77,87398.1,principal
SKU_1722_PAS,2025-12-01,184,19787.71,59781.6,principal
SKU_1723_MOS,2025-12-01,148,21304.88,64365.2,principal
SKU_1723_COB,2025-12-01,175,25191.58,76107.5,principal
SKU_1724_PIN,2025-12-01,195,69134.95,217405.5,principal
SKU_1724_PEA,2025-12-01,247,87570.94,275380.3,principal
SKU_1725_BAB,2025-12-01,0,0.0,0.0,principal
SKU_1725_OFF,2025-12-01,179,13940.2,43837.1,principal
SKU_1726_PAS,2025-12-01,273,38635.8,117362.7,principal
SKU_1726_BUB,2025-12-01,186,26323.29,79961.4,principal
SKU_1727_LIG,2025-12-01,174,8116.78,26952.6,principal
SKU_1727_WHI,2025-12-01,175,8163.42,27107.5,principal
SKU_1728_MID,2025-12-01,199,20608.88,65650.1,principal
SKU_1728_EGR,2025-12-01,0,0.0,0.0,principal
SKU_1729_FUC,2025-12-01,142,7309.18,24835.8,principal
SKU_1729_CLE,2025-12-01,239,12302.06,41801.1,principal
SKU_1730_OFF,2025-12-01,240,22802.47,76776.0,principal
SKU_1730_MIN,2025-12-01,256,24322.64,81894.4,principal
SKU_1731_MIN,2025-12-01,0,0.0,0.0,principal
SKU_1731_ARM,2025-12-01,167,57803.04,151953.3,principal
SKU_1732_OFF,2025-12-01,34,12478.85,37906.6,principal
SKU_1732_WHI,2025-12-01,188,69000.72,209601.2,principal
SKU_1733_NAV,2025-12-01,260,30112.39,90974.0,principal
SKU_1733_SAG,2025-12-01,188,21773.58,65781.2,principal
SKU_1734_FRE,2025-12-01,251,27928.32,87824.9,principal
SKU_1734_BRI,2025-12-01,236,26259.3,82576.4,principal
SKU_1735_MOS,2025-12-01,277,24611.75,74762.3,principal
SKU_1735_COR,2025-12-01,234,20791.15,63156.6,principal
SKU_1736_PAS,2025-12-01,197,21070.54,64005.3,principal
SKU_1736_JAD,2025-12-01,180,19252.27,58482.0,principal
SKU_1737_SAG,2025-12-01,0,0.0,0.0,principal
SKU_1737_DEE,2025-12-01,237,60396.35,182466.3,principal
SKU_1738_BLU,2025-12-01,192,12386.28,37420.8,principal
SKU_1738_ROY,2025-12-01,200,12902.38,38980.0,principal
SKU_1739_AQU,2025-12-01,229,19216.1,58372.1,principal
SKU_1739_MOS,2025-12-01,169,14181.31,43078.1,principal
SKU_1740_FRE,2025-12-01,193,13653.8,41475.7,principal
SKU_1740_OLI,2025-12-01,238,16837.33,51146.2,principal
SKU_1741_PEA,2025-12-01,199,15716.04,47740.1,principal
SKU_1741_PIN,2025-12-01,184,14531.41,44141.6,principal
SKU_1742_DEN,2025-12-01,200,17205.38,51980.0,principal
SKU_1742_EME,2025-12-01,10,860.27,2599.0,principal
SKU_1743_DEE,2025-12-01,262,36650.71,115253.8,principal
SKU_1743_CLO,2025-12-01,0,0.0,0.0,principal
SKU_1744_LIG,2025-12-01,258,22498.91,68344.2,principal
SKU_1744_EME,2025-12-01,170,14824.86,45033.0,principal
SKU_1745_PEA,2025-12-01,241,32520.32,98785.9,principal
SKU_1745_FOR,2025-12-01,220,29686.6,90178.0,principal
SKU_1746_EME,2025-12-01,251,14864.99,45154.9,principal
SKU_1746_NAV,2025-12-01,230,13621.31,41377.0,principal
SKU_1747_FUC,2025-12-01,178,9900.04,31132.2,principal
SKU_1747_TEA,2025-12-01,0,0.0,0.0,principal
SKU_1748_BAB,2025-12-01,159,15151.29,49274.1,principal
SKU_1748_COB,2025-12-01,0,0.0,0.0,principal
SKU_1749_SNO,2025-12-01,133,13424.44,46536.7,principal
SKU_1749_BIR,2025-12-01,228,23013.33,79777.2,principal
SKU_1750_MIN,2025-12-01,162,16017.63,59923.8,principal
SKU_1750_SNO,2025-12-01,210,20763.6,77679.0,principal
SKU_1751_BLU,2025-12-01,206,20183.94,67959.4,principal
SKU_1751_MIN,2025-12-01,169,16558.67,55753.1,principal
SKU_1752_SNO,2025-12-01,208,31869.0,89419.2,principal
SKU_1752_SPA,2025-12-01,211,32328.65,90708.9,principal
SKU_1753_WHI,2025-12-01,152,45643.83,120064.8,principal
SKU_1753_PAL,2025-12-01,242,72669.79,191155.8,principal
SKU_1754_IVO,2025-12-01,0,0.0,0.0,principal
SKU_1754_SER,2025-12-01,198,22276.37,67300.2,principal
SKU_1755_BIR,2025-12-01,166,18301.35,55593.4,principal
SKU_1755_AQU,2025-12-01,240,26459.78,80376.0,principal
SKU_1756_FLA,2025-12-01,170,9725.39,30583.0,principal
SKU_1756_BUB,2025-12-01,0,0.0,0.0,principal
SKU_1757_PIN,2025-12-01,226,19037.83,59867.4,principal
SKU_1757_TUR,2025-12-01,176,14825.92,46622.4,principal
SKU_1758_CLO,2025-12-01,224,11010.92,40297.6,principal
SKU_1758_HON,2025-12-01,204,10027.8,36699.6,principal
SKU_1759_CLE,2025-12-01,209,17154.57,56409.1,principal
SKU_1759_COB,2025-12-01,218,17893.29,58838.2,principal
SKU_1760_PAS,2025-12-01,160,11767.29,39984.0,principal
SKU_1760_OFF,2025-12-01,224,16474.21,55977.6,principal
SKU_1761_MOS,2025-12-01,256,89664.84,282854.4,principal
SKU_1761_SAP,2025-12-01,183,64096.35,202196.7,principal
SKU_1762_DEN,2025-12-01,0,0.0,0.0,principal
SKU_1762_BRI,2025-12-01,215,19531.97,54803.5,principal
SKU_1763_MAR,2025-12-01,0,0.0,0.0,principal
SKU_1763_HOT,2025-12-01,159,15783.44,47684.1,principal
SKU_1764_FUC,2025-12-01,234,18095.0,54966.6,principal
SKU_1764_MAR,2025-12-01,214,16548.42,50268.6,principal
SKU_1765_MYS,2025-12-01,172,14215.49,44702.8,principal
SKU_1765_PAS,2025-12-01,155,12810.47,40284.5,principal
SKU_1766_CLE,2025-12-01,181,22729.65,71476.9,principal
SKU_1766_MYS,2025-12-01,257,32273.6,101489.3,principal
SKU_1767_PRI,2025-12-01,186,12119.43,38111.4,principal
SKU_1767_FUC,2025-12-01,0,0.0,0.0,principal
SKU_1768_PEA,2025-12-01,9,1675.87,5624.1,principal
SKU_1768_MIN,2025-12-01,203,37800.16,126854.7,principal
SKU_1769_WHI,2025-12-01,283,25942.76,91946.7,principal
SKU_1769_EME,2025-12-01,0,0.0,0.0,principal
SKU_1770_JAD,2025-12-01,208,13461.05,45739.2,principal
SKU_1770_DEE,2025-12-01,221,14302.36,48597.9,principal
SKU_1771_PIN,2025-12-01,228,19749.88,60397.2,principal
SKU_1771_EME,2025-12-01,193,16718.1,51125.7,principal
SKU_1772_BLU,2025-12-01,199,32398.55,82565.1,principal
SKU_1772_SNO,2025-12-01,0,0.0,0.0,principal
SKU_1773_OLI,2025-12-01,222,23744.47,72127.8,principal
SKU_1773_FRE,2025-12-01,211,22567.94,68553.9,principal
SKU_1774_COB,2025-12-01,0,0.0,0.0,principal
SKU_1774_MOS,2025-12-01,157,10229.84,32169.3,principal
SKU_1775_PAS,2025-12-01,172,15848.61,48142.8,principal
SKU_1775_PAL,2025-12-01,189,17415.04,52901.1,principal
SKU_1776_BIR,2025-12-01,0,0.0,0.0,principal
SKU_1776_PAS,2025-12-01,0,0.0,0.0,principal
SKU_1777_TUR,2025-12-01,0,0.0,0.0,principal
SKU_1777_FRE,2025-12-01,224,17088.56,53737.6,principal
SKU_1778_TEA,2025-12-01,0,0.0,0.0,principal
SKU_1778_MIN,2025-12-01,252,23764.08,71794.8,principal
SKU_1779_LIG,2025-12-01,215,15210.19,46203.5,principal
SKU_1779_MIN,2025-12-01,238,16837.33,51146.2,principal
SKU_1780_AQU,2025-12-01,227,25163.38,76022.3,principal
SKU_1780_LIG,2025-12-01,263,29154.05,88078.7,principal
SKU_1781_CLE,2025-12-01,166,6857.16,21563.4,principal
SKU_1781_AQU,2025-12-01,235,9707.43,30526.5,principal
SKU_1782_NAV,2025-12-01,0,0.0,0.0,principal
SKU_1782_HUN,2025-12-01,168,13896.44,41983.2,principal
SKU_1783_EGR,2025-12-01,0,0.0,0.0,principal
SKU_1783_BAB,2025-12-01,253,96536.75,303574.7,principal
SKU_1784_EGR,2025-12-01,255,26157.11,79024.5,principal
SKU_1784_BLA,2025-12-01,246,25233.92,76235.4,principal
SKU_1785_HUN,2025-12-01,247,19235.92,60490.3,principal
SKU_1785_PAS,2025-12-01,204,15887.15,49959.6,principal
SKU_1786_TEA,2025-12-01,0,0.0,0.0,principal
SKU_1786_POW,2025-12-01,190,11252.39,34181.0,principal
SKU_1787_BAB,2025-12-01,356,32819.0,103204.4,principal
SKU_1787_BAB,2025-12-01,356,32819.0,103204.4,principal
SKU_1788_EME,2025-12-01,169,13979.16,42233.1,principal
SKU_1788_MYS,2025-12-01,242,20017.49,60475.8,principal
SKU_1789_SNO,2025-12-01,220,18069.91,59378.0,principal
SKU_1789_EME,2025-12-01,218,17905.64,58838.2,principal
SKU_1790_EGR,2025-12-01,0,0.0,0.0,principal
SKU_1790_ROY,2025-12-01,164,12279.43,42623.6,principal
SKU_1791_ARM,2025-12-01,240,16993.86,63576.0,principal
SKU_1791_IVO,2025-12-01,234,16569.02,61986.6,principal
SKU_1792_MIN,2025-12-01,230,30049.57,101177.0,principal
SKU_1792_AQU,2025-12-01,193,25215.51,84900.7,principal
SKU_1793_WHI,2025-12-01,171,11323.3,32472.9,principal
SKU_1793_MIN,2025-12-01,0,0.0,0.0,principal
SKU_1794_FLA,2025-12-01,169,13493.97,35473.1,principal
SKU_1794_LIG,2025-12-01,178,14212.58,37362.2,principal
SKU_1795_RAS,2025-12-01,164,16191.24,49183.6,principal
SKU_1795_HUN,2025-12-01,195,19251.78,58480.5,principal
SKU_1796_OLI,2025-12-01,0,0.0,0.0,principal
SKU_1796_SHO,2025-12-01,243,40389.78,122690.7,principal
SKU_1797_GAR,2025-12-01,0,0.0,0.0,principal
SKU_1797_BLU,2025-12-01,0,0.0,0.0,principal
SKU_1798_OFF,2025-12-01,171,22351.81,71802.9,principal
SKU_1798_MOS,2025-12-01,244,31893.81,102455.6,principal
SKU_1799_DEN,2025-12-01,237,18825.28,63966.3,principal
SKU_1799_POW,2025-12-01,256,20334.48,69094.4,principal
SKU_1800_SKY,2025-12-01,226,18787.45,63257.4,principal
SKU_1800_MOS,2025-12-01,171,14215.28,47862.9,principal
SKU_1801_MOS,2025-12-01,209,30746.15,78354.1,principal
SKU_1801_FLA,2025-12-01,256,37660.35,95974.4,principal
SKU_1802_OLI,2025-12-01,160,39449.9,119184.0,principal
SKU_1802_DEN,2025-12-01,13,3205.3,9683.7,principal
SKU_1803_DUS,2025-12-01,148,9792.7,29585.2,principal
SKU_1803_SER,2025-12-01,157,10388.2,31384.3,principal
SKU_1804_SPA,2025-12-01,148,22163.46,67325.2,principal
SKU_1804_SEA,2025-12-01,94,14076.79,42760.6,principal
SKU_1805_BLU,2025-12-01,73,14012.12,42332.7,principal
SKU_1805_WHI,2025-12-01,80,15355.75,46392.0,principal
SKU_1806_ROS,2025-12-01,193,12383.09,37615.7,principal
SKU_1806_EME,2025-12-01,147,9431.68,28650.3,principal
SKU_1807_IVO,2025-12-01,99,13483.56,45035.1,principal
SKU_1807_BLU,2025-12-01,166,22608.8,75513.4,principal
SKU_1808_SNO,2025-12-01,145,40587.65,139185.5,principal
SKU_1808_PAS,2025-12-01,86,24072.67,82551.4,principal
SKU_1809_PRI,2025-12-01,164,11224.73,39343.6,principal
SKU_1809_SHO,2025-12-01,168,11498.5,40303.2,principal
SKU_1810_OFF,2025-12-01,85,4308.51,13591.5,principal
SKU_1810_COB,2025-12-01,144,7299.12,23025.6,principal
SKU_1811_BLU,2025-12-01,153,41419.66,105554.7,principal
SKU_1811_PIN,2025-12-01,151,40878.23,104174.9,principal
SKU_1812_BRI,2025-12-01,128,32111.05,84467.2,principal
SKU_1812_HOT,2025-12-01,134,33616.26,88426.6,principal
SKU_1813_BLU,2025-12-01,82,6918.5,20901.8,principal
